date,time,code,open,high,low,close,volume,amount,adjustflag
2024-09-06,20240906135500000,sh.600000,8.4500,8.4700,8.4500,8.4600,441500,3735744.0000,3
2024-09-06,20240906140000000,sh.600000,8.4600,8.4700,8.4600,8.4600,386600,3273440.0000,3
2024-09-06,20240906140500000,sh.600000,8.4600,8.4700,8.4400,8.4400,739000,6250864.0000,3
2024-09-06,20240906141000000,sh.600000,8.4400,8.4600,8.4400,8.4400,351600,2970304.0000,3
2024-09-06,20240906141500000,sh.600000,8.4500,8.4600,8.4400,8.4400,369100,3118288.0000,3
2024-09-06,20240906142000000,sh.600000,8.4600,8.4600,8.4400,8.4500,456200,3857072.0000,3
2024-09-06,20240906142500000,sh.600000,8.4500,8.4700,8.4400,8.4500,470400,3976816.0000,3
2024-09-06,20240906143000000,sh.600000,8.4600,8.4600,8.4400,8.4500,419700,3546272.0000,3
2024-09-06,20240906143500000,sh.600000,8.4500,8.4600,8.4400,8.4400,567300,4794192.0000,3
2024-09-06,20240906144000000,sh.600000,8.4500,8.4500,8.4300,8.4300,448800,3788272.0000,3
2024-09-06,20240906144500000,sh.600000,8.4300,8.4400,8.4200,8.4200,809900,6826224.0000,3
2024-09-06,20240906145000000,sh.600000,8.4200,8.4300,8.4100,8.4100,565300,4760896.0000,3
2024-09-06,20240906145500000,sh.600000,8.4100,8.4300,8.4100,8.4100,1065000,8966208.0000,3
2024-09-06,20240906150000000,sh.600000,8.4200,8.4300,8.4000,8.4300,242400,2041952.0000,3
2024-09-09,20240909093500000,sh.600000,8.4400,8.4700,8.3600,8.3600,3672100,30939916.0000,3
2024-09-09,20240909094000000,sh.600000,8.3600,8.3900,8.3200,8.3900,1682100,14064800.0000,3
2024-09-09,20240909094500000,sh.600000,8.3900,8.4100,8.3600,8.3600,1001900,8405300.0000,3
2024-09-09,20240909095000000,sh.600000,8.3600,8.3700,8.3300,8.3600,904500,7547512.0000,3
2024-09-09,20240909095500000,sh.600000,8.3500,8.3900,8.3500,8.3800,969000,8114284.0000,3
2024-09-09,20240909100000000,sh.600000,8.3800,8.3900,8.3700,8.3800,1054300,8832192.0000,3
2024-09-09,20240909100500000,sh.600000,8.3800,8.4000,8.3700,8.3800,838900,7030840.0000,3
2024-09-09,20240909101000000,sh.600000,8.3800,8.4200,8.3700,8.4100,760100,6379736.0000,3
2024-09-09,20240909101500000,sh.600000,8.4100,8.4300,8.4000,8.4200,805000,6776088.0000,3
2024-09-09,20240909102000000,sh.600000,8.4200,8.4400,8.4100,8.4300,586200,4939352.0000,3
2024-09-09,20240909102500000,sh.600000,8.4300,8.4400,8.4000,8.4100,541100,4554176.0000,3
2024-09-09,20240909103000000,sh.600000,8.4100,8.4300,8.4100,8.4100,435200,3664432.0000,3
2024-09-09,20240909103500000,sh.600000,8.4200,8.4400,8.4000,8.4400,522500,4403096.0000,3
2024-09-09,20240909104000000,sh.600000,8.4300,8.4500,8.4200,8.4200,569000,4800008.0000,3
2024-09-09,20240909104500000,sh.600000,8.4200,8.4600,8.4100,8.4500,874900,7376008.0000,3
2024-09-09,20240909105000000,sh.600000,8.4500,8.4600,8.4100,8.4100,818000,6892656.0000,3
2024-09-09,20240909105500000,sh.600000,8.4100,8.4200,8.4000,8.4100,430600,3620960.0000,3
2024-09-09,20240909110000000,sh.600000,8.4100,8.4100,8.3900,8.3900,375000,3150816.0000,3
2024-09-09,20240909110500000,sh.600000,8.3900,8.4100,8.3900,8.4100,266700,2242096.0000,3
2024-09-09,20240909111000000,sh.600000,8.4100,8.4100,8.3900,8.4000,384100,3227888.0000,3
2024-09-09,20240909111500000,sh.600000,8.3900,8.4000,8.3700,8.3800,601800,5048432.0000,3
2024-09-09,20240909112000000,sh.600000,8.3800,8.4000,8.3700,8.3900,369700,3099136.0000,3
2024-09-09,20240909112500000,sh.600000,8.3900,8.4100,8.3800,8.3900,503800,4232528.0000,3
2024-09-09,20240909113000000,sh.600000,8.3900,8.4100,8.3900,8.4000,293300,2465392.0000,3
2024-09-09,20240909130500000,sh.600000,8.4000,8.4300,8.3900,8.4100,687300,5783280.0000,3
2024-09-09,20240909131000000,sh.600000,8.4100,8.4300,8.4000,8.4200,658000,5540624.0000,3
2024-09-09,20240909131500000,sh.600000,8.4200,8.4300,8.4100,8.4300,373200,3143600.0000,3
2024-09-09,20240909132000000,sh.600000,8.4200,8.4400,8.4200,8.4300,679000,5724304.0000,3
2024-09-09,20240909132500000,sh.600000,8.4300,8.4400,8.4100,8.4200,493400,4157664.0000,3
2024-09-09,20240909133000000,sh.600000,8.4200,8.4200,8.4000,8.4100,418000,3517056.0000,3
2024-09-09,20240909133500000,sh.600000,8.4100,8.4200,8.4000,8.4000,378800,3187440.0000,3
2024-09-09,20240909134000000,sh.600000,8.4000,8.4200,8.4000,8.4000,549600,4620528.0000,3
2024-09-09,20240909134500000,sh.600000,8.4000,8.4100,8.3900,8.4000,679400,5707168.0000,3
2024-09-09,20240909135000000,sh.600000,8.4000,8.4000,8.3800,8.3900,497700,4176720.0000,3
2024-09-09,20240909135500000,sh.600000,8.3900,8.3900,8.3800,8.3800,396800,3327616.0000,3
2024-09-09,20240909140000000,sh.600000,8.3900,8.3900,8.3700,8.3800,740600,6206736.0000,3
2024-09-09,20240909140500000,sh.600000,8.3800,8.3800,8.3700,8.3700,397600,3330448.0000,3
2024-09-09,20240909141000000,sh.600000,8.3800,8.3900,8.3700,8.3900,529300,4435664.0000,3
2024-09-09,20240909141500000,sh.600000,8.3900,8.3900,8.3700,8.3800,455700,3820016.0000,3
2024-09-09,20240909142000000,sh.600000,8.3800,8.3900,8.3700,8.3700,457900,3838112.0000,3
2024-09-09,20240909142500000,sh.600000,8.3700,8.4000,8.3700,8.3900,777300,6516960.0000,3
2024-09-09,20240909143000000,sh.600000,8.3900,8.4000,8.3800,8.3900,654800,5493056.0000,3
2024-09-09,20240909143500000,sh.600000,8.3900,8.3900,8.3600,8.3800,1011600,8476448.0000,3
2024-09-09,20240909144000000,sh.600000,8.3900,8.4000,8.3800,8.3900,772500,6483664.0000,3
2024-09-09,20240909144500000,sh.600000,8.3900,8.4100,8.3900,8.3900,780100,6553728.0000,3
2024-09-09,20240909145000000,sh.600000,8.4000,8.4000,8.3700,8.3800,872000,7312672.0000,3
2024-09-09,20240909145500000,sh.600000,8.3800,8.3900,8.3700,8.3800,1212100,10154240.0000,3
2024-09-09,20240909150000000,sh.600000,8.3700,8.3800,8.3700,8.3800,719300,6026848.0000,3
2024-09-10,20240910093500000,sh.600000,8.3800,8.4400,8.3600,8.3700,1308100,11004159.0000,3
2024-09-10,20240910094000000,sh.600000,8.3700,8.4000,8.3500,8.3600,868600,7276853.0000,3
2024-09-10,20240910094500000,sh.600000,8.3600,8.3800,8.3400,8.3600,1510400,12625224.0000,3
2024-09-10,20240910095000000,sh.600000,8.3600,8.3800,8.3300,8.3300,797700,6664220.0000,3
2024-09-10,20240910095500000,sh.600000,8.3300,8.3600,8.3100,8.3100,1155700,9622336.0000,3
2024-09-10,20240910100000000,sh.600000,8.3100,8.3300,8.2900,8.3000,801200,6653612.0000,3
2024-09-10,20240910100500000,sh.600000,8.3000,8.3400,8.3000,8.3300,745200,6198144.0000,3
2024-09-10,20240910101000000,sh.600000,8.3200,8.3300,8.3000,8.3000,519700,4317876.0000,3
2024-09-10,20240910101500000,sh.600000,8.3100,8.3300,8.3000,8.3300,414400,3445268.0000,3
2024-09-10,20240910102000000,sh.600000,8.3300,8.3400,8.3200,8.3400,399200,3326032.0000,3
2024-09-10,20240910102500000,sh.600000,8.3400,8.3600,8.3300,8.3500,343000,2860840.0000,3
2024-09-10,20240910103000000,sh.600000,8.3500,8.3700,8.3500,8.3700,317300,2653320.0000,3
2024-09-10,20240910103500000,sh.600000,8.3700,8.3800,8.3600,8.3700,835900,7002672.0000,3
2024-09-10,20240910104000000,sh.600000,8.3700,8.3900,8.3600,8.3900,761100,6375368.0000,3
2024-09-10,20240910104500000,sh.600000,8.3900,8.4000,8.3700,8.3800,558500,4681928.0000,3
2024-09-10,20240910105000000,sh.600000,8.3800,8.3900,8.3400,8.3500,601700,5029552.0000,3
2024-09-10,20240910105500000,sh.600000,8.3500,8.3500,8.3300,8.3400,336700,2808936.0000,3
2024-09-10,20240910110000000,sh.600000,8.3400,8.3500,8.3300,8.3500,327800,2733664.0000,3
2024-09-10,20240910110500000,sh.600000,8.3500,8.3500,8.3300,8.3500,464900,3878688.0000,3
2024-09-10,20240910111000000,sh.600000,8.3500,8.3500,8.3300,8.3300,276900,2309088.0000,3
2024-09-10,20240910111500000,sh.600000,8.3300,8.3400,8.3200,8.3300,467000,3889816.0000,3
2024-09-10,20240910112000000,sh.600000,8.3400,8.3500,8.3300,8.3400,394000,3287176.0000,3
2024-09-10,20240910112500000,sh.600000,8.3400,8.3500,8.3300,8.3300,380300,3170432.0000,3
2024-09-10,20240910113000000,sh.600000,8.3300,8.3500,8.3300,8.3500,324100,2701480.0000,3
2024-09-10,20240910130500000,sh.600000,8.3500,8.3800,8.3500,8.3500,840900,7032608.0000,3
2024-09-10,20240910131000000,sh.600000,8.3500,8.3700,8.3400,8.3700,440100,3677728.0000,3
2024-09-10,20240910131500000,sh.600000,8.3600,8.3800,8.3400,8.3500,528600,4420672.0000,3
2024-09-10,20240910132000000,sh.600000,8.3500,8.3700,8.3400,8.3600,859000,7175376.0000,3
2024-09-10,20240910132500000,sh.600000,8.3600,8.3800,8.3600,8.3800,808900,6772912.0000,3
2024-09-10,20240910133000000,sh.600000,8.3800,8.3900,8.3700,8.3700,477700,4002336.0000,3
2024-09-10,20240910133500000,sh.600000,8.3800,8.3900,8.3700,8.3800,529500,4437744.0000,3
2024-09-10,20240910134000000,sh.600000,8.3700,8.3800,8.3700,8.3800,232700,1949408.0000,3
2024-09-10,20240910134500000,sh.600000,8.3700,8.3800,8.3600,8.3700,472400,3953536.0000,3
2024-09-10,20240910135000000,sh.600000,8.3700,8.4100,8.3600,8.4100,1038700,8720624.0000,3
2024-09-10,20240910135500000,sh.600000,8.4100,8.4200,8.4000,8.4100,653100,5491280.0000,3
2024-09-10,20240910140000000,sh.600000,8.4100,8.4300,8.4100,8.4300,1009600,8507280.0000,3
2024-09-10,20240910140500000,sh.600000,8.4300,8.4500,8.4200,8.4500,1067700,9010672.0000,3
2024-09-10,20240910141000000,sh.600000,8.4500,8.4600,8.4400,8.4400,956100,8080016.0000,3
2024-09-10,20240910141500000,sh.600000,8.4400,8.4700,8.4300,8.4600,1108400,9369088.0000,3
2024-09-10,20240910142000000,sh.600000,8.4500,8.4700,8.4400,8.4700,1206600,10212800.0000,3
2024-09-10,20240910142500000,sh.600000,8.4600,8.5000,8.4600,8.4900,1427200,12100528.0000,3
2024-09-10,20240910143000000,sh.600000,8.4800,8.4900,8.4700,8.4700,1679900,14241024.0000,3
2024-09-10,20240910143500000,sh.600000,8.4700,8.5000,8.4700,8.5000,1522400,12908128.0000,3
2024-09-10,20240910144000000,sh.600000,8.5000,8.5100,8.4900,8.5100,1464000,12444592.0000,3
2024-09-10,20240910144500000,sh.600000,8.5000,8.5100,8.4800,8.5000,2107200,17916032.0000,3
2024-09-10,20240910145000000,sh.600000,8.4900,8.5100,8.4900,8.5100,1480200,12586816.0000,3
2024-09-10,20240910145500000,sh.600000,8.5100,8.5200,8.4900,8.4900,1942900,16535264.0000,3
2024-09-10,20240910150000000,sh.600000,8.5000,8.5000,8.4700,8.5000,1053000,8944000.0000,3
2024-09-11,20240911093500000,sh.600000,8.4800,8.4800,8.3900,8.3900,1636100,13800347.0000,3
2024-09-11,20240911094000000,sh.600000,8.4000,8.4200,8.3800,8.4200,1131400,9500253.0000,3
2024-09-11,20240911094500000,sh.600000,8.4100,8.4300,8.4000,8.4100,623500,5244292.0000,3
2024-09-11,20240911095000000,sh.600000,8.4100,8.4400,8.4100,8.4400,462800,3897824.0000,3
2024-09-11,20240911095500000,sh.600000,8.4300,8.4400,8.4000,8.4300,580500,4885508.0000,3
2024-09-11,20240911100000000,sh.600000,8.4200,8.4300,8.4100,8.4100,172900,1456176.0000,3
2024-09-11,20240911100500000,sh.600000,8.4200,8.4200,8.3900,8.3900,734500,6170028.0000,3
2024-09-11,20240911101000000,sh.600000,8.4000,8.4000,8.3500,8.3700,1493300,12497224.0000,3
2024-09-11,20240911101500000,sh.600000,8.3600,8.3700,8.3300,8.3500,669300,5589128.0000,3
2024-09-11,20240911102000000,sh.600000,8.3500,8.3600,8.3400,8.3400,320100,2671860.0000,3
2024-09-11,20240911102500000,sh.600000,8.3400,8.3700,8.3300,8.3600,251800,2103184.0000,3
2024-09-11,20240911103000000,sh.600000,8.3600,8.3800,8.3600,8.3700,276900,2316800.0000,3
2024-09-11,20240911103500000,sh.600000,8.3700,8.3700,8.3500,8.3600,247300,2067632.0000,3
2024-09-11,20240911104000000,sh.600000,8.3600,8.3800,8.3500,8.3800,316500,2648208.0000,3
2024-09-11,20240911104500000,sh.600000,8.3800,8.3800,8.3600,8.3700,387200,3240592.0000,3
2024-09-11,20240911105000000,sh.600000,8.3700,8.3800,8.3600,8.3800,184900,1546896.0000,3
2024-09-11,20240911105500000,sh.600000,8.3800,8.3900,8.3500,8.3500,608200,5093664.0000,3
2024-09-11,20240911110000000,sh.600000,8.3500,8.3900,8.3500,8.3700,578000,4834440.0000,3
2024-09-11,20240911110500000,sh.600000,8.3700,8.3700,8.3400,8.3400,587800,4910840.0000,3
2024-09-11,20240911111000000,sh.600000,8.3500,8.3500,8.3300,8.3400,309300,2579560.0000,3
2024-09-11,20240911111500000,sh.600000,8.3400,8.3400,8.3200,8.3300,1553700,12943192.0000,3
2024-09-11,20240911112000000,sh.600000,8.3300,8.3400,8.3300,8.3300,118200,985384.0000,3
2024-09-11,20240911112500000,sh.600000,8.3400,8.3400,8.3200,8.3200,437300,3642536.0000,3
2024-09-11,20240911113000000,sh.600000,8.3200,8.3300,8.3200,8.3200,152800,1271728.0000,3
2024-09-11,20240911130500000,sh.600000,8.3200,8.3400,8.3200,8.3400,839500,6991376.0000,3
2024-09-11,20240911131000000,sh.600000,8.3400,8.3400,8.3100,8.3200,306300,2550080.0000,3
2024-09-11,20240911131500000,sh.600000,8.3200,8.3300,8.2900,8.3000,891800,7409280.0000,3
2024-09-11,20240911132000000,sh.600000,8.3000,8.3100,8.2900,8.2900,208600,1731304.0000,3
2024-09-11,20240911132500000,sh.600000,8.2900,8.3000,8.2800,8.2900,371700,3081824.0000,3
2024-09-11,20240911133000000,sh.600000,8.2800,8.2900,8.2700,8.2800,483500,4004832.0000,3
2024-09-11,20240911133500000,sh.600000,8.2800,8.2800,8.2600,8.2700,665100,5497680.0000,3
2024-09-11,20240911134000000,sh.600000,8.2700,8.2800,8.2600,8.2600,862500,7126176.0000,3
2024-09-11,20240911134500000,sh.600000,8.2700,8.2700,8.2500,8.2600,736900,6088176.0000,3
2024-09-11,20240911135000000,sh.600000,8.2600,8.2700,8.2400,8.2400,659000,5437424.0000,3
2024-09-11,20240911135500000,sh.600000,8.2600,8.2600,8.2400,8.2600,622100,5131936.0000,3
2024-09-11,20240911140000000,sh.600000,8.2600,8.2700,8.2400,8.2500,458100,3781328.0000,3
2024-09-11,20240911140500000,sh.600000,8.2400,8.2600,8.2400,8.2500,495600,4089760.0000,3
2024-09-11,20240911141000000,sh.600000,8.2500,8.2600,8.2400,8.2400,211100,1741120.0000,3
2024-09-11,20240911141500000,sh.600000,8.2400,8.2500,8.2400,8.2500,454200,3746560.0000,3
2024-09-11,20240911142000000,sh.600000,8.2500,8.2500,8.2300,8.2400,886500,7300960.0000,3
2024-09-11,20240911142500000,sh.600000,8.2400,8.2400,8.2200,8.2300,910300,7486832.0000,3
2024-09-11,20240911143000000,sh.600000,8.2300,8.2700,8.2200,8.2600,1170300,9660864.0000,3
2024-09-11,20240911143500000,sh.600000,8.2600,8.2700,8.2500,8.2600,722400,5963968.0000,3
2024-09-11,20240911144000000,sh.600000,8.2700,8.2700,8.2600,8.2600,197200,1629968.0000,3
2024-09-11,20240911144500000,sh.600000,8.2700,8.2900,8.2600,8.2900,764900,6329104.0000,3
2024-09-11,20240911145000000,sh.600000,8.2900,8.3000,8.2700,8.2900,1012500,8387600.0000,3
2024-09-11,20240911145500000,sh.600000,8.2900,8.2900,8.2700,8.2800,794500,6578816.0000,3
2024-09-11,20240911150000000,sh.600000,8.2700,8.2900,8.2500,8.2500,841100,6945184.0000,3
2024-09-12,20240912093500000,sh.600000,8.2100,8.2700,8.2000,8.2600,2471800,20326388.0000,3
2024-09-12,20240912094000000,sh.600000,8.2600,8.2900,8.2300,8.2800,1137600,9400112.0000,3
2024-09-12,20240912094500000,sh.600000,8.2800,8.2800,8.2500,8.2800,869100,7184780.0000,3
2024-09-12,20240912095000000,sh.600000,8.2700,8.3100,8.2600,8.3100,1054000,8732376.0000,3
2024-09-12,20240912095500000,sh.600000,8.3100,8.3500,8.3000,8.3400,989100,8236628.0000,3
2024-09-12,20240912100000000,sh.600000,8.3400,8.3700,8.3400,8.3700,974700,8148372.0000,3
2024-09-12,20240912100500000,sh.600000,8.3600,8.3800,8.3500,8.3800,932400,7803976.0000,3
2024-09-12,20240912101000000,sh.600000,8.3700,8.3900,8.3600,8.3600,1326900,11109480.0000,3
2024-09-12,20240912101500000,sh.600000,8.3600,8.3900,8.3500,8.3600,650400,5445040.0000,3
2024-09-12,20240912102000000,sh.600000,8.3600,8.3800,8.3400,8.3500,542400,4534504.0000,3
2024-09-12,20240912102500000,sh.600000,8.3500,8.3700,8.3300,8.3600,686000,5727960.0000,3
2024-09-12,20240912103000000,sh.600000,8.3600,8.4000,8.3600,8.3900,513200,4304176.0000,3
2024-09-12,20240912103500000,sh.600000,8.3900,8.4200,8.3900,8.3900,1002100,8422936.0000,3
2024-09-12,20240912104000000,sh.600000,8.3900,8.4000,8.3700,8.3700,313200,2627448.0000,3
2024-09-12,20240912104500000,sh.600000,8.3700,8.3800,8.3700,8.3700,226300,1894384.0000,3
2024-09-12,20240912105000000,sh.600000,8.3700,8.4000,8.3600,8.3600,707300,5924920.0000,3
2024-09-12,20240912105500000,sh.600000,8.3600,8.3700,8.3600,8.3600,125500,1049768.0000,3
2024-09-12,20240912110000000,sh.600000,8.3600,8.3700,8.3500,8.3500,237000,1981552.0000,3
2024-09-12,20240912110500000,sh.600000,8.3500,8.3600,8.3500,8.3600,156900,1311216.0000,3
2024-09-12,20240912111000000,sh.600000,8.3500,8.3600,8.3400,8.3500,302300,2524376.0000,3
2024-09-12,20240912111500000,sh.600000,8.3500,8.3800,8.3500,8.3800,273400,2284240.0000,3
2024-09-12,20240912112000000,sh.600000,8.3800,8.3800,8.3600,8.3700,322000,2694480.0000,3
2024-09-12,20240912112500000,sh.600000,8.3600,8.3700,8.3600,8.3700,194000,1622920.0000,3
2024-09-12,20240912113000000,sh.600000,8.3600,8.4000,8.3600,8.3900,2035400,17051312.0000,3
2024-09-12,20240912130500000,sh.600000,8.3800,8.4300,8.3800,8.4100,1563200,13147888.0000,3
2024-09-12,20240912131000000,sh.600000,8.4100,8.4500,8.4000,8.4400,1076300,9068976.0000,3
2024-09-12,20240912131500000,sh.600000,8.4400,8.4600,8.4400,8.4600,1070400,9048144.0000,3
2024-09-12,20240912132000000,sh.600000,8.4600,8.4800,8.4500,8.4700,1466600,12411808.0000,3
2024-09-12,20240912132500000,sh.600000,8.4700,8.4700,8.4600,8.4700,438400,3712640.0000,3
2024-09-12,20240912133000000,sh.600000,8.4700,8.4900,8.4600,8.4600,1128200,9560224.0000,3
2024-09-12,20240912133500000,sh.600000,8.4600,8.4800,8.4500,8.4600,824600,6980000.0000,3
2024-09-12,20240912134000000,sh.600000,8.4800,8.4900,8.4700,8.4900,760600,6449808.0000,3
2024-09-12,20240912134500000,sh.600000,8.4900,8.4900,8.4600,8.4700,2483900,21059072.0000,3
2024-09-12,20240912135000000,sh.600000,8.4700,8.4800,8.4600,8.4600,452600,3833616.0000,3
2024-09-12,20240912135500000,sh.600000,8.4600,8.4700,8.4500,8.4500,757800,6412864.0000,3
2024-09-12,20240912140000000,sh.600000,8.4500,8.4700,8.4500,8.4600,612700,5183536.0000,3
2024-09-12,20240912140500000,sh.600000,8.4600,8.4800,8.4500,8.4600,796100,6738880.0000,3
2024-09-12,20240912141000000,sh.600000,8.4600,8.4800,8.4500,8.4800,785600,6652208.0000,3
2024-09-12,20240912141500000,sh.600000,8.4800,8.4900,8.4700,8.4900,2198300,18643296.0000,3
2024-09-12,20240912142000000,sh.600000,8.4900,8.4900,8.4600,8.4800,1254900,10634912.0000,3
2024-09-12,20240912142500000,sh.600000,8.4800,8.4800,8.4600,8.4700,894100,7574496.0000,3
2024-09-12,20240912143000000,sh.600000,8.4700,8.4900,8.4600,8.4800,1044400,8857856.0000,3
2024-09-12,20240912143500000,sh.600000,8.4800,8.4900,8.4700,8.4900,984000,8347904.0000,3
2024-09-12,20240912144000000,sh.600000,8.4900,8.4900,8.4800,8.4800,467800,3971072.0000,3
2024-09-12,20240912144500000,sh.600000,8.4800,8.4900,8.4700,8.4700,817100,6928096.0000,3
2024-09-12,20240912145000000,sh.600000,8.4800,8.4800,8.4600,8.4700,826100,6999008.0000,3
2024-09-12,20240912145500000,sh.600000,8.4700,8.4800,8.4600,8.4700,773700,6553184.0000,3
2024-09-12,20240912150000000,sh.600000,8.4700,8.4800,8.4500,8.4700,1646200,13936544.0000,3
2024-09-13,20240913093500000,sh.600000,8.5000,8.5100,8.4300,8.4400,1832600,15535949.0000,3
2024-09-13,20240913094000000,sh.600000,8.4300,8.4800,8.4300,8.4500,913000,7722909.0000,3
2024-09-13,20240913094500000,sh.600000,8.4500,8.4600,8.4200,8.4300,678600,5725978.0000,3
2024-09-13,20240913095000000,sh.600000,8.4200,8.4600,8.4100,8.4400,485400,4097948.0000,3
2024-09-13,20240913095500000,sh.600000,8.4500,8.4700,8.4400,8.4700,819800,6934084.0000,3
2024-09-13,20240913100000000,sh.600000,8.4700,8.4700,8.4200,8.4400,626900,5292676.0000,3
2024-09-13,20240913100500000,sh.600000,8.4400,8.4600,8.4300,8.4600,682100,5761348.0000,3
2024-09-13,20240913101000000,sh.600000,8.4600,8.4800,8.4500,8.4700,578500,4899300.0000,3
2024-09-13,20240913101500000,sh.600000,8.4700,8.5000,8.4700,8.4900,585100,4963120.0000,3
2024-09-13,20240913102000000,sh.600000,8.4900,8.4900,8.4400,8.4400,511900,4333076.0000,3
2024-09-13,20240913102500000,sh.600000,8.4500,8.4600,8.4200,8.4300,524600,4428920.0000,3
2024-09-13,20240913103000000,sh.600000,8.4200,8.4300,8.4200,8.4200,265600,2237944.0000,3
2024-09-13,20240913103500000,sh.600000,8.4200,8.4300,8.4100,8.4200,649200,5468488.0000,3
2024-09-13,20240913104000000,sh.600000,8.4200,8.4400,8.4200,8.4200,394100,3321768.0000,3
2024-09-13,20240913104500000,sh.600000,8.4200,8.4300,8.4000,8.4000,384700,3236136.0000,3
2024-09-13,20240913105000000,sh.600000,8.4000,8.4100,8.3800,8.3800,446800,3751664.0000,3
